Destination_country_name,Overall_rating,Location_rating,Cleanliness_rating,Rooms_rating,Service_rating,Sleepquality_rating,Value_rating,Hotel.stars,Hotel.price,Hotel.distance,Hotel.noofrooms,Destination_country_GDP,Destination_country_pdi,Destination_country_idv,Destination_country_mas,Destination_country_uai,Destination_country_lto,Destination_country_ivr
Malta,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,1.2894166975215298,0.32176706049307985,-0.801015080550987,-0.42111305844187324,-0.00501522622651078,-0.28747670202477066,0.7421390731441014,-0.08550145026521504,1.4814519675789195,0.14248346410344198,0.7943457047224212
Mexico,0.013086718550955704,-0.2690465740001775,0.815131755352286,1.0949405953921065,-0.133013702766129,1.0397504898200727,0.0607456739230787,-1.2112702310050736,-0.3179053574829033,-0.7277738357581507,-0.556371626108893,-0.5365986048563057,0.9463288860643732,-0.5360811567700154,1.0459463126428927,0.8140238888627531,-0.8213752636551365,2.1427217127385774
Morocco,-3.1277257336783686,-0.2690465740001775,-0.2901316417355597,-1.9524241941931542,-2.0677584702734575,-1.0397504898200727,-2.8550466743846985,-1.2112702310050736,-0.7607554930047378,-0.5057613124798654,-0.7061221831688078,-0.8442106425056222,0.4034544273051499,0.1691437976653594,0.22307521234608707,0.14659581014658668,-1.2404442757240837,-0.9889903058795918
Mozambique,0.013086718550955704,0.9267159771117245,-0.2901316417355597,0.07915233219701956,-0.133013702766129,0.0,-0.9111851088461804,1.2894166975215298,2.4080832545070554,-0.4691406900834473,-0.3921290796560833,-0.9502740553788448,1.1437377801586361,-1.1972295515531794,-0.5483664441821682,-0.9975666105096985,-1.3661649793447677,1.4032897083426206
Netherlands,0.013086718550955704,0.9267159771117245,0.815131755352286,0.07915233219701956,-0.133013702766129,-1.0397504898200727,0.0607456739230787,1.2894166975215298,0.9319161361009407,-0.5790025572727018,0.8783353237877096,1.1895625476018843,-1.1758167254489542,1.667746825840531,-1.7826730946273766,-0.5685057027635916,0.9806214882413362,0.8813377052395925
New Zealand,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,1.2894166975215298,0.08558032154810147,-0.6179119685688961,-0.40662106904897827,0.807186804182671,-1.9654523018260062,1.62367026618832,0.48022243118883884,-0.7591994395396391,-0.44421315279308404,1.1858097070496922
Nigeria,0.013086718550955704,-0.2690465740001775,-1.3953950388234055,-1.9524241941931542,-0.133013702766129,0.0,-0.9111851088461804,0.03907323325822818,1.709364151794828,-0.801015080550987,1.6995480560517582,-0.8479243116088774,0.8969766625408074,-0.5360811567700154,0.5830813187259395,-0.4731588343755678,-1.2823511769309783,1.5772737093769633
Norway,0.013086718550955704,0.9267159771117245,-0.2901316417355597,-1.9524241941931542,-0.133013702766129,0.0,-1.8831158916154396,1.2894166975215298,0.01669252268914944,-0.6545325909653142,0.3324703899886655,3.3259199841207803,-1.5212822901139145,1.1829046696662107,-2.091249757238679,-0.7115260053456273,-0.3603993503792946,0.31588970187797866
Pakistan,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,1.2894166975215298,0.9220750219782332,1.8883118766859734,0.7913833874303398,-0.9216945789160207,-0.3368289255483364,-1.2413061112053905,0.06878688104043602,0.24194267853461046,0.2682041677241261,-2.076390312344234
Peru,-1.0338507655254856,-0.2690465740001775,-0.2901316417355597,-0.9366359309980673,-0.133013702766129,-1.0397504898200727,-0.9111851088461804,0.03907323325822818,-0.21949421625582893,-0.21279633330851996,0.13924386475006584,-0.6920397466443375,0.10734108616375537,-1.1531529919009684,-0.3426486691079668,1.0523910598328126,-0.7794683624482417,-0.0755743004492925
Philippines,0.013086718550955704,-0.2690465740001775,-0.2901316417355597,0.07915233219701956,-0.133013702766129,-1.0397504898200727,1.0326764566923379,-1.2112702310050736,-1.1544000579130351,-0.35927882289419266,-0.3921290796560833,-0.8581742088812374,1.587907791870728,-0.4479280374655936,0.7887990938001409,-0.9975666105096985,-0.6956545600344524,-0.24955830148363523
Poland,0.013086718550955704,0.9267159771117245,0.815131755352286,0.07915233219701956,0.8343586809875353,1.0397504898200727,1.0326764566923379,0.03907323325822818,-0.5934565529187114,-0.801015080550987,2.462792830744227,-0.39391867044604995,0.30474998025801836,0.7862156327963123,0.7887990938001409,1.3384316649968837,-0.23467864675861047,-0.815006304845249
Portugal,1.0600242026273972,-0.2690465740001775,0.815131755352286,0.07915233219701956,0.8343586809875353,0.0,0.0607456739230787,-2.461613695268375,-1.085512259054083,-0.28603757810135627,-0.5177263210611731,-0.049216842292465916,0.05798886264018962,-0.6683108357266483,-0.9083725505620207,1.624472270160955,-0.6537476588275576,-0.6410223038109063
Romania,1.0600242026273972,0.9267159771117245,0.815131755352286,1.0949405953921065,0.8343586809875353,1.0397504898200727,1.0326764566923379,-1.2112702310050736,-0.6328210094095411,-0.6545325909653142,-1.0007926341576723,-0.5714115878965801,1.390498897776465,-0.5360811567700154,-0.3426486691079668,1.1954113624148481,0.3520179701379155,-1.2064703071725202
Russia,-1.0338507655254856,-2.6605716762239817,0.815131755352286,1.0949405953921065,-2.0677584702734575,0.0,-0.9111851088461804,1.2894166975215298,-0.11124196090604718,-0.10064567721948921,0.24068779050033068,-0.353072573994632,1.5385555683471621,-0.13939211990011713,-0.6512253317192689,1.4337785333849076,1.5673181051378622,-1.2064703071725202
Saudi Arabia,-3.1277257336783686,-1.4648091251120796,-1.3953950388234055,-2.968212457388241,-1.1003860865197934,-2.0795009796401454,-1.8831158916154396,1.2894166975215298,0.6465238265424251,0.19460809085163233,0.9411339444902546,0.13085986789810164,1.6372600153942938,-0.7564639550310701,0.5830813187259395,0.7186770204747293,-0.3184924491723999,0.1854017011022216
Serbia,-1.0338507655254856,0.9267159771117245,-1.3953950388234055,0.07915233219701956,-1.1003860865197934,-1.0397504898200727,0.0607456739230787,0.03907323325822818,-1.085512259054083,-0.5423819348762836,-0.6723075412520528,-0.7051633671952211,1.1930900036822019,-0.7564639550310701,-0.29121922533941647,1.290758230802872,0.3520179701379155,-0.8585023051038347
Singapore,1.0600242026273972,0.9267159771117245,0.815131755352286,0.07915233219701956,0.8343586809875353,1.0397504898200727,1.0326764566923379,0.03907323325822818,0.597318255928888,-0.6179119685688961,0.8686739975257797,1.3767382923009708,0.6008633213994129,-0.9768467532921248,-0.034072006496664684,-2.7138102414941265,1.1901559942758098,-0.0755743004492925
Slovakia,0.013086718550955704,0.9267159771117245,-0.2901316417355597,0.07915233219701956,0.8343586809875353,0.0,0.0607456739230787,0.03907323325822818,-0.19981198801041408,-0.5790025572727018,-0.26653183825099347,-0.20650842310554096,1.8840211330121224,0.43360315557862494,2.6402590694679535,-0.6638525711516153,1.3996905003102833,-0.8585023051038347
Slovenia,0.013086718550955704,0.9267159771117245,0.815131755352286,-0.9366359309980673,-0.133013702766129,0.0,0.0607456739230787,0.03907323325822818,0.1839914627751758,-0.6911532133617325,-0.1409345968459037,0.01716872365206201,0.45280665082871563,-0.6683108357266483,-1.5255258757846248,1.1000644940268245,0.2262972665172314,0.011417700067878865
South Africa,0.013086718550955704,-1.4648091251120796,-0.2901316417355597,0.07915233219701956,-0.133013702766129,-1.0397504898200727,-0.9111851088461804,-1.2112702310050736,-1.0756711449313756,0.15569867955543804,-0.575694278632753,-0.6824592478211292,-0.632942266689731,1.006598431057367,0.7373696500315906,-0.7591994395396391,-0.4023062515861893,0.6638577039466641
South Korea,0.013086718550955704,-0.2690465740001775,-0.2901316417355597,0.07915233219701956,-0.133013702766129,1.0397504898200727,1.0326764566923379,0.03907323325822818,-0.1702886456422918,0.7095855933012631,0.29382508494094556,0.1315079479253058,-0.09006780793050764,-1.0649998725965466,-0.4969370004136178,0.9570441914447887,2.363549228068862,-0.815006304845249
Spain,-1.0338507655254856,-0.2690465740001775,-2.500658435911251,-0.9366359309980673,-1.1003860865197934,-1.0397504898200727,-0.9111851088461804,0.03907323325822818,-0.8985310907226418,1.7395405982005245,-0.6626462149901229,0.29800908701970263,-0.2381244785012049,0.38952659592641403,-0.3426486691079668,1.0047176256388006,0.18439036531033667,-0.16256630096646385
Sweden,1.0600242026273972,0.9267159771117245,-0.2901316417355597,0.07915233219701956,0.8343586809875353,0.0,0.0607456739230787,0.664244965389879,1.05000950557343,-0.5790025572727018,-0.3438224483464334,1.598381661604782,-1.5212822901139145,1.2710577889706327,-2.24553808854433,-1.7126681234198768,0.39392487134481025,1.3162977078254492
